This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito (1)"
Session type,Lap timing
Track name,"Novo circuito (1)"
Driver name,
Export scope,Session start
Created,22/02/2026,20:55
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771793726.693,0,1,,-245.919,44.887,257.954,28.994,84.702,267.940,1.0,8.050,40.2148238,-8.4541081,12,1,3.900,28.994,-0.007,0.058,20.0
1771793726.743,0,1,,-247.489,44.878,259.525,29.027,84.832,267.940,1.0,8.100,40.2148238,-8.4541266,12,1,3.900,29.027,-0.005,0.059,20.0
1771793726.793,0,1,,-249.060,44.868,261.095,29.060,84.962,267.940,1.0,8.150,40.2148237,-8.4541451,12,1,3.900,29.060,-0.003,0.061,20.0
1771793726.843,0,1,,-250.631,44.859,262.666,29.093,85.092,267.940,1.0,8.200,40.2148236,-8.4541636,13,1,3.900,29.093,-0.002,0.062,20.0
1771793726.893,0,1,,-252.202,44.850,264.237,29.126,85.222,267.940,1.0,8.250,40.2148235,-8.4541821,13,1,3.900,29.126,0.000,0.064,20.0
1771793726.943,0,1,,-253.773,44.841,265.808,29.159,85.352,267.940,1.0,8.300,40.2148234,-8.4542006,13,1,3.900,29.159,0.002,0.065,20.0
1771793726.993,0,1,,-255.344,44.831,267.379,29.191,85.482,267.940,1.0,8.350,40.2148233,-8.4542191,13,1,3.900,29.191,0.004,0.067,20.0
1771793727.000,0,1,,-255.564,44.830,267.599,29.196,85.500,267.880,1.0,8.357,40.2148233,-8.4542217,13,1,3.900,29.198,0.004,0.067,20.0
1771793727.043,0,1,,-256.884,44.790,268.920,29.237,85.444,267.880,1.0,8.400,40.2148230,-8.4542372,13,1,3.891,29.237,0.006,0.068,20.0
1771793727.093,0,1,,-258.420,44.744,270.456,29.284,85.379,267.880,1.0,8.450,40.2148226,-8.4542553,13,1,3.881,29.284,0.007,0.070,20.0
1771793727.143,0,1,,-259.955,44.698,271.993,29.332,85.314,267.880,1.0,8.500,40.2148221,-8.4542734,13,1,3.871,29.332,0.009,0.071,20.0
1771793727.193,0,1,,-261.491,44.651,273.529,29.379,85.249,267.880,1.0,8.550,40.2148217,-8.4542915,13,1,3.861,29.379,0.011,0.073,20.0
1771793727.243,0,1,,-263.026,44.605,275.065,29.427,85.184,267.880,1.0,8.600,40.2148213,-8.4543096,13,1,3.851,29.427,0.013,0.074,20.0
1771793727.293,0,1,,-264.562,44.559,276.601,29.474,85.119,267.880,1.0,8.650,40.2148209,-8.4543276,14,1,3.841,29.474,0.015,0.076,20.0
1771793727.343,0,1,,-266.097,44.512,278.137,29.522,85.054,267.880,1.0,8.700,40.2148205,-8.4543457,14,1,3.831,29.522,0.017,0.077,20.0
1771793727.393,0,1,,-267.633,44.466,279.674,29.569,84.989,267.880,1.0,8.750,40.2148201,-8.4543638,14,1,3.821,29.569,0.019,0.079,20.0
1771793727.443,0,1,,-269.168,44.420,281.210,29.617,84.924,267.880,1.0,8.800,40.2148196,-8.4543819,14,1,3.811,29.617,0.021,0.080,20.0
1771793727.493,0,1,,-270.704,44.373,282.746,29.664,84.859,267.880,1.0,8.850,40.2148192,-8.4544000,14,1,3.801,29.664,0.024,0.082,20.0
1771793727.543,0,1,,-272.239,44.327,284.282,29.712,84.794,267.880,1.0,8.900,40.2148188,-8.4544181,14,1,3.791,29.712,0.026,0.083,20.0
1771793727.593,0,1,,-273.775,44.281,285.818,29.759,84.729,267.880,1.0,8.950,40.2148184,-8.4544361,14,1,3.781,29.759,0.027,0.085,20.0
1771793727.643,0,1,,-275.310,44.234,287.355,29.807,84.664,267.880,1.0,9.000,40.2148180,-8.4544542,14,1,3.771,29.807,0.029,0.086,20.0
1771793727.693,0,1,,-276.846,44.188,288.891,29.854,84.599,267.880,1.0,9.050,40.2148176,-8.4544723,14,1,3.761,29.854,0.031,0.087,20.0
1771793727.743,0,1,,-278.381,44.142,290.427,29.902,84.534,267.880,1.0,9.100,40.2148171,-8.4544904,14,1,3.751,29.902,0.032,0.089,20.0
1771793727.793,0,1,,-279.917,44.095,291.963,29.949,84.469,267.880,1.0,9.150,40.2148167,-8.4545085,15,1,3.741,29.949,0.033,0.090,20.0
1771793727.843,0,1,,-281.452,44.049,293.499,29.997,84.404,267.880,1.0,9.200,40.2148163,-8.4545266,15,1,3.731,29.997,0.034,0.091,20.0
1771793727.893,0,1,,-282.988,44.003,295.036,30.044,84.339,267.880,1.0,9.250,40.2148159,-8.4545446,15,1,3.721,30.044,0.034,0.091,20.0
1771793727.943,0,1,,-284.523,43.956,296.572,30.092,84.274,267.880,1.0,9.300,40.2148155,-8.4545627,15,1,3.711,30.092,0.034,0.092,20.0
1771793727.993,0,1,,-286.059,43.910,298.108,30.139,84.209,267.880,1.0,9.350,40.2148151,-8.4545808,15,1,3.701,30.139,0.033,0.092,20.0
1771793728.000,0,1,,-286.273,43.903,298.323,30.146,84.200,267.050,1.0,9.357,40.2148150,-8.4545833,15,1,3.700,30.144,0.033,0.092,20.0
1771793728.043,0,1,,-287.649,43.736,299.708,30.176,84.286,267.050,1.0,9.400,40.2148135,-8.4545995,15,1,3.687,30.176,0.031,0.092,20.0
1771793728.093,0,1,,-289.248,43.542,301.319,30.211,84.386,267.050,1.0,9.450,40.2148117,-8.4546184,15,1,3.672,30.211,0.029,0.092,20.0
1771793728.143,0,1,,-290.847,43.347,302.930,30.246,84.486,267.050,1.0,9.500,40.2148100,-8.4546372,15,1,3.657,30.246,0.026,0.091,20.0
1771793728.193,0,1,,-292.446,43.152,304.541,30.281,84.586,267.050,1.0,9.550,40.2148082,-8.4546560,15,1,3.642,30.281,0.023,0.091,20.0
1771793728.243,0,1,,-294.046,42.958,306.152,30.316,84.686,267.050,1.0,9.600,40.2148065,-8.4546749,15,1,3.627,30.316,0.019,0.090,20.0
1771793728.293,0,1,,-295.645,42.763,307.763,30.351,84.786,267.050,1.0,9.650,40.2148047,-8.4546937,15,1,3.612,30.351,0.015,0.089,20.0
1771793728.343,0,1,,-297.244,42.569,309.374,30.386,84.886,267.050,1.0,9.700,40.2148030,-8.4547125,15,1,3.597,30.386,0.011,0.088,20.0
1771793728.393,0,1,,-298.843,42.374,310.985,30.421,84.986,267.050,1.0,9.750,40.2148012,-8.4547314,15,1,3.582,30.421,0.006,0.087,20.0
1771793728.443,0,1,,-300.442,42.179,312.596,30.456,85.086,267.050,1.0,9.800,40.2147995,-8.4547502,15,1,3.567,30.456,0.001,0.085,20.0
1771793728.493,0,1,,-302.041,41.985,314.207,30.491,85.186,267.050,1.0,9.850,40.2147977,-8.4547690,15,1,3.552,30.491,-0.003,0.084,20.0
1771793728.543,0,1,,-303.641,41.790,315.818,30.526,85.286,267.050,1.0,9.900,40.2147960,-8.4547879,16,1,3.537,30.526,-0.008,0.083,20.0
1771793728.593,0,1,,-305.240,41.596,317.429,30.561,85.386,267.050,1.0,9.950,40.2147942,-8.4548067,16,1,3.522,30.561,-0.013,0.082,20.0
1771793728.643,0,1,,-306.839,41.401,319.040,30.595,85.486,267.050,1.0,10.000,40.2147925,-8.4548255,16,1,3.507,30.595,-0.018,0.081,20.0
1771793728.693,0,1,,-308.438,41.206,320.651,30.630,85.586,267.050,1.0,10.050,40.2147907,-8.4548444,16,1,3.492,30.630,-0.023,0.079,20.0
1771793728.743,0,1,,-310.037,41.012,322.262,30.665,85.686,267.050,1.0,10.100,40.2147890,-8.4548632,16,1,3.477,30.665,-0.028,0.078,20.0
1771793728.793,0,1,,-311.636,40.817,323.873,30.700,85.786,267.050,1.0,10.150,40.2147872,-8.4548820,16,1,3.462,30.700,-0.034,0.077,20.0
1771793728.843,0,1,,-313.236,40.623,325.484,30.735,85.886,267.050,1.0,10.200,40.2147855,-8.4549009,16,1,3.447,30.735,-0.039,0.076,20.0
1771793728.893,0,1,,-314.835,40.428,327.095,30.770,85.986,267.050,1.0,10.250,40.2147837,-8.4549197,16,1,3.432,30.770,-0.045,0.075,20.0
1771793728.943,0,1,,-316.434,40.233,328.706,30.805,86.086,267.050,1.0,10.300,40.2147820,-8.4549385,16,1,3.417,30.805,-0.051,0.075,20.0
1771793728.993,0,1,,-318.033,40.039,330.316,30.840,86.186,267.050,1.0,10.350,40.2147802,-8.4549574,16,1,3.402,30.840,-0.058,0.074,20.0
1771793729.000,0,1,,-318.257,40.012,330.542,30.845,86.200,268.010,1.0,10.357,40.2147800,-8.4549600,16,1,3.400,30.845,-0.059,0.074,20.0
1771793729.043,0,1,,-319.614,40.004,331.899,30.877,86.286,268.010,1.0,10.400,40.2147799,-8.4549760,16,1,3.396,30.877,-0.065,0.074,20.0
1771793729.093,0,1,,-321.192,39.994,333.477,30.915,86.386,268.010,1.0,10.450,40.2147798,-8.4549946,16,1,3.391,30.915,-0.072,0.073,20.0
1771793729.143,0,1,,-322.770,39.985,335.055,30.953,86.486,268.010,1.0,10.500,40.2147798,-8.4550131,16,1,3.386,30.953,-0.079,0.073,20.0
1771793729.193,0,1,,-324.348,39.976,336.633,30.990,86.586,268.010,1.0,10.550,40.2147797,-8.4550317,16,1,3.381,30.990,-0.087,0.073,20.0
1771793729.243,0,1,,-325.926,39.967,338.211,31.028,86.686,268.010,1.0,10.600,40.2147796,-8.4550503,16,1,3.376,31.028,-0.095,0.073,20.0
1771793729.293,0,1,,-327.504,39.957,339.789,31.066,86.786,268.010,1.0,10.650,40.2147795,-8.4550689,16,1,3.371,31.066,-0.103,0.073,20.0
1771793729.343,0,1,,-329.082,39.948,341.367,31.103,86.886,268.010,1.0,10.700,40.2147794,-8.4550875,16,1,3.366,31.103,-0.111,0.073,20.0
1771793729.393,0,1,,-330.660,39.939,342.945,31.141,86.986,268.010,1.0,10.750,40.2147793,-8.4551061,16,1,3.361,31.141,-0.119,0.074,20.0
1771793729.443,0,1,,-332.238,39.930,344.523,31.179,87.086,268.010,1.0,10.800,40.2147793,-8.4551246,16,1,3.356,31.179,-0.128,0.074,20.0
1771793729.493,0,1,,-333.816,39.920,346.101,31.216,87.186,268.010,1.0,10.850,40.2147792,-8.4551432,16,1,3.351,31.216,-0.136,0.074,20.0
1771793729.543,0,1,,-335.394,39.911,347.679,31.254,87.286,268.010,1.0,10.900,40.2147791,-8.4551618,16,1,3.346,31.254,-0.144,0.074,20.0
1771793729.593,0,1,,-336.972,39.902,349.256,31.292,87.386,268.010,1.0,10.950,40.2147790,-8.4551804,16,1,3.341,31.292,-0.152,0.074,20.0
1771793729.643,0,1,,-338.549,39.892,350.834,31.329,87.486,268.010,1.0,11.000,40.2147789,-8.4551990,16,1,3.336,31.329,-0.160,0.075,20.0
1771793729.693,0,1,,-340.127,39.883,352.412,31.367,87.586,268.010,1.0,11.050,40.2147788,-8.4552176,16,1,3.331,31.367,-0.167,0.075,20.0
1771793729.743,0,1,,-341.705,39.874,353.990,31.404,87.686,268.010,1.0,11.100,40.2147788,-8.4552361,16,1,3.326,31.404,-0.173,0.074,20.0
1771793729.793,0,1,,-343.283,39.865,355.568,31.442,87.786,268.010,1.0,11.150,40.2147787,-8.4552547,16,1,3.321,31.442,-0.179,0.074,20.0
1771793729.843,0,1,,-344.861,39.855,357.146,31.480,87.886,268.010,1.0,11.200,40.2147786,-8.4552733,16,1,3.316,31.480,-0.183,0.074,20.0
1771793729.893,0,1,,-346.439,39.846,358.724,31.517,87.986,268.010,1.0,11.250,40.2147785,-8.4552919,16,1,3.311,31.517,-0.185,0.073,20.0
1771793729.943,0,1,,-348.017,39.837,360.302,31.555,88.086,268.010,1.0,11.300,40.2147784,-8.4553105,16,1,3.306,31.555,-0.186,0.071,20.0
1771793729.993,0,1,,-349.595,39.828,361.880,31.593,88.186,268.010,1.0,11.350,40.2147783,-8.4553291,16,1,3.301,31.593,-0.185,0.070,20.0
1771793730.000,0,1,,-349.816,39.826,362.101,31.598,88.200,271.950,1.0,11.357,40.2147783,-8.4553317,16,1,3.300,31.593,-0.184,0.069,20.0
1771793730.043,0,1,,-351.167,39.802,363.452,31.596,88.196,271.950,1.0,11.400,40.2147781,-8.4553476,16,1,3.296,31.596,-0.182,0.068,20.0
1771793730.093,0,1,,-352.738,39.775,365.023,31.594,88.191,271.950,1.0,11.450,40.2147779,-8.4553661,16,1,3.291,31.594,-0.176,0.065,20.0
1771793730.143,0,1,,-354.309,39.747,366.594,31.591,88.186,271.950,1.0,11.500,40.2147776,-8.4553846,16,1,3.286,31.591,-0.169,0.062,20.0
1771793730.193,0,1,,-355.880,39.719,368.166,31.589,88.181,271.950,1.0,11.550,40.2147774,-8.4554031,16,1,3.281,31.589,-0.160,0.059,20.0
1771793730.243,0,1,,-357.450,39.691,369.737,31.587,88.176,271.950,1.0,11.600,40.2147771,-8.4554216,16,1,3.276,31.587,-0.150,0.056,20.0
1771793730.293,0,1,,-359.021,39.663,371.308,31.585,88.171,271.950,1.0,11.650,40.2147769,-8.4554401,16,1,3.271,31.585,-0.139,0.052,20.0
1771793730.343,0,1,,-360.592,39.636,372.879,31.582,88.166,271.950,1.0,11.700,40.2147766,-8.4554586,16,1,3.266,31.582,-0.127,0.048,20.0
1771793730.393,0,1,,-362.163,39.608,374.450,31.580,88.161,271.950,1.0,11.750,40.2147764,-8.4554771,16,1,3.261,31.580,-0.114,0.045,20.0
1771793730.443,0,1,,-363.734,39.580,376.021,31.578,88.156,271.950,1.0,11.800,40.2147761,-8.4554956,16,1,3.256,31.578,-0.101,0.041,20.0
1771793730.493,0,1,,-365.305,39.552,377.593,31.575,88.151,271.950,1.0,11.850,40.2147759,-8.4555141,16,1,3.251,31.575,-0.088,0.037,20.0
1771793730.543,0,1,,-366.876,39.524,379.164,31.573,88.146,271.950,1.0,11.900,40.2147756,-8.4555326,17,1,3.246,31.573,-0.075,0.033,20.0
1771793730.593,0,1,,-368.447,39.497,380.735,31.571,88.141,271.950,1.0,11.950,40.2147754,-8.4555511,17,1,3.241,31.571,-0.061,0.029,20.0
1771793730.643,0,1,,-370.017,39.469,382.306,31.568,88.136,271.950,1.0,12.000,40.2147751,-8.4555696,17,1,3.236,31.568,-0.048,0.025,20.0
1771793730.693,0,1,,-371.588,39.441,383.877,31.566,88.131,271.950,1.0,12.050,40.2147749,-8.4555881,17,1,3.231,31.566,-0.035,0.021,20.0
1771793730.743,0,1,,-373.159,39.413,385.448,31.564,88.126,271.950,1.0,12.100,40.2147746,-8.4556066,17,1,3.226,31.564,-0.022,0.018,20.0
1771793730.793,0,1,,-374.730,39.385,387.019,31.562,88.121,271.950,1.0,12.150,40.2147744,-8.4556251,17,1,3.221,31.562,-0.009,0.014,20.0
1771793730.843,0,1,,-376.301,39.358,388.591,31.559,88.116,271.950,1.0,12.200,40.2147741,-8.4556436,17,1,3.216,31.559,0.003,0.011,20.0
1771793730.893,0,1,,-377.872,39.330,390.162,31.557,88.111,271.950,1.0,12.250,40.2147739,-8.4556621,17,1,3.211,31.557,0.015,0.009,20.0
1771793730.943,0,1,,-379.443,39.302,391.733,31.555,88.106,271.950,1.0,12.300,40.2147736,-8.4556806,17,1,3.206,31.555,0.026,0.007,20.0
1771793730.993,0,1,,-381.014,39.274,393.304,31.552,88.101,271.950,1.0,12.350,40.2147734,-8.4556991,17,1,3.201,31.552,0.037,0.005,20.0
1771793731.000,0,1,,-381.233,39.270,393.524,31.552,88.100,271.080,1.0,12.357,40.2147733,-8.4557017,17,1,3.200,31.554,0.038,0.005,20.0
1771793731.043,0,1,,-382.578,39.151,394.874,31.565,88.100,271.080,1.0,12.400,40.2147723,-8.4557175,17,1,3.196,31.565,0.047,0.004,20.0
1771793731.093,0,1,,-384.142,39.012,396.444,31.579,88.100,271.080,1.0,12.450,40.2147710,-8.4557359,17,1,3.191,31.579,0.056,0.004,20.0
1771793731.143,0,1,,-385.706,38.873,398.014,31.594,88.100,271.080,1.0,12.500,40.2147698,-8.4557543,17,1,3.186,31.594,0.065,0.004,20.0
1771793731.193,0,1,,-387.270,38.734,399.584,31.609,88.100,271.080,1.0,12.550,40.2147685,-8.4557728,17,1,3.181,31.609,0.074,0.004,20.0
1771793731.243,0,1,,-388.834,38.595,401.154,31.623,88.100,271.080,1.0,12.600,40.2147673,-8.4557912,17,1,3.176,31.623,0.082,0.005,20.0
1771793731.293,0,1,,-390.397,38.456,402.724,31.638,88.100,271.080,1.0,12.650,40.2147660,-8.4558096,17,1,3.171,31.638,0.090,0.006,20.0
1771793731.343,0,1,,-391.961,38.317,404.294,31.652,88.100,271.080,1.0,12.700,40.2147648,-8.4558280,17,1,3.166,31.652,0.098,0.008,20.0
1771793731.393,0,1,,-393.525,38.178,405.864,31.667,88.100,271.080,1.0,12.750,40.2147635,-8.4558464,17,1,3.161,31.667,0.105,0.009,20.0
1771793731.443,0,1,,-395.089,38.039,407.434,31.682,88.100,271.080,1.0,12.800,40.2147623,-8.4558648,17,1,3.156,31.682,0.112,0.011,20.0
1771793731.493,0,1,,-396.653,37.900,409.004,31.696,88.100,271.080,1.0,12.850,40.2147610,-8.4558833,17,1,3.151,31.696,0.120,0.012,20.0
1771793731.543,0,1,,-398.216,37.761,410.574,31.711,88.100,271.080,1.0,12.900,40.2147598,-8.4559017,18,1,3.146,31.711,0.127,0.014,20.0
1771793731.593,0,1,,-399.780,37.622,412.144,31.726,88.100,271.080,1.0,12.950,40.2147585,-8.4559201,18,1,3.141,31.726,0.134,0.016,20.0
1771793731.643,0,1,,-401.344,37.483,413.714,31.740,88.100,271.080,1.0,13.000,40.2147573,-8.4559385,18,1,3.136,31.740,0.140,0.017,20.0
1771793731.693,0,1,,-402.908,37.344,415.284,31.755,88.100,271.080,1.0,13.050,40.2147560,-8.4559569,18,1,3.131,31.755,0.146,0.019,20.0
1771793731.743,0,1,,-404.472,37.205,416.853,31.770,88.100,271.080,1.0,13.100,40.2147548,-8.4559753,18,1,3.126,31.770,0.151,0.020,20.0
1771793731.793,0,1,,-406.035,37.066,418.423,31.784,88.100,271.080,1.0,13.150,40.2147535,-8.4559938,18,1,3.121,31.784,0.156,0.021,20.0
1771793731.843,0,1,,-407.599,36.927,419.993,31.799,88.100,271.080,1.0,13.200,40.2147523,-8.4560122,18,1,3.116,31.799,0.159,0.021,20.0
1771793731.893,0,1,,-409.163,36.788,421.563,31.814,88.100,271.080,1.0,13.250,40.2147510,-8.4560306,18,1,3.111,31.814,0.161,0.022,20.0
1771793731.943,0,1,,-410.727,36.649,423.133,31.828,88.100,271.080,1.0,13.300,40.2147498,-8.4560490,18,1,3.106,31.828,0.161,0.021,20.0
1771793731.993,0,1,,-412.291,36.510,424.703,31.843,88.100,271.080,1.0,13.350,40.2147485,-8.4560674,18,1,3.101,31.843,0.159,0.021,20.0
1771793732.000,0,1,,-412.509,36.490,424.923,31.845,88.100,267.680,1.0,13.357,40.2147483,-8.4560700,18,1,3.100,31.840,0.158,0.020,20.0
1771793732.043,0,1,,-413.873,36.403,426.289,31.825,88.134,267.680,1.0,13.400,40.2147475,-8.4560861,18,1,3.100,31.825,0.155,0.019,20.0
1771793732.093,0,1,,-415.458,36.301,427.877,31.801,88.174,267.680,1.0,13.450,40.2147466,-8.4561047,18,1,3.100,31.801,0.150,0.018,20.0
1771793732.143,0,1,,-417.043,36.199,429.466,31.778,88.214,267.680,1.0,13.500,40.2147457,-8.4561234,18,1,3.100,31.778,0.143,0.015,20.0
1771793732.193,0,1,,-418.628,36.097,431.054,31.754,88.254,267.680,1.0,13.550,40.2147448,-8.4561421,18,1,3.100,31.754,0.134,0.013,20.0
1771793732.243,0,1,,-420.213,35.995,432.642,31.731,88.294,267.680,1.0,13.600,40.2147439,-8.4561607,18,1,3.100,31.731,0.124,0.010,20.0
1771793732.293,0,1,,-421.798,35.893,434.230,31.707,88.334,267.680,1.0,13.650,40.2147430,-8.4561794,18,1,3.100,31.707,0.113,0.006,20.0
1771793732.343,0,1,,-423.383,35.791,435.819,31.684,88.374,267.680,1.0,13.700,40.2147420,-8.4561981,18,1,3.100,31.684,0.101,0.003,20.0
1771793732.393,0,1,,-424.968,35.689,437.407,31.660,88.414,267.680,1.0,13.750,40.2147411,-8.4562167,18,1,3.100,31.660,0.089,-0.001,20.0
1771793732.443,0,1,,-426.553,35.587,438.995,31.637,88.454,267.680,1.0,13.800,40.2147402,-8.4562354,18,1,3.100,31.637,0.077,-0.005,20.0
1771793732.493,0,1,,-428.138,35.485,440.584,31.613,88.494,267.680,1.0,13.850,40.2147393,-8.4562541,18,1,3.100,31.613,0.064,-0.008,20.0
1771793732.543,0,1,,-429.723,35.384,442.172,31.590,88.534,267.680,1.0,13.900,40.2147384,-8.4562727,18,1,3.100,31.590,0.051,-0.012,20.0
1771793732.593,0,1,,-431.308,35.282,443.760,31.566,88.574,267.680,1.0,13.950,40.2147375,-8.4562914,18,1,3.100,31.566,0.039,-0.016,20.0
1771793732.643,0,1,,-432.893,35.180,445.349,31.543,88.614,267.680,1.0,14.000,40.2147365,-8.4563101,18,1,3.100,31.543,0.026,-0.020,20.0
1771793732.693,0,1,,-434.478,35.078,446.937,31.519,88.654,267.680,1.0,14.050,40.2147356,-8.4563287,18,1,3.100,31.519,0.015,-0.023,20.0
1771793732.743,0,1,,-436.063,34.976,448.525,31.496,88.694,267.680,1.0,14.100,40.2147347,-8.4563474,18,1,3.100,31.496,0.004,-0.027,20.0
1771793732.793,0,1,,-437.648,34.874,450.113,31.472,88.734,267.680,1.0,14.150,40.2147338,-8.4563661,18,1,3.100,31.472,-0.005,-0.030,20.0
1771793732.843,0,1,,-439.233,34.772,451.702,31.449,88.774,267.680,1.0,14.200,40.2147329,-8.4563847,18,1,3.100,31.449,-0.013,-0.032,20.0
1771793732.893,0,1,,-440.818,34.670,453.290,31.425,88.814,267.680,1.0,14.250,40.2147320,-8.4564034,18,1,3.100,31.425,-0.018,-0.034,20.0
1771793732.943,0,1,,-442.403,34.568,454.878,31.402,88.854,267.680,1.0,14.300,40.2147310,-8.4564221,18,1,3.100,31.402,-0.022,-0.036,20.0
1771793732.993,0,1,,-443.988,34.466,456.467,31.378,88.894,267.680,1.0,14.350,40.2147301,-8.4564407,18,1,3.100,31.378,-0.023,-0.037,20.0
1771793733.000,0,1,,-444.210,34.452,456.689,31.375,88.900,268.910,1.0,14.357,40.2147300,-8.4564433,18,1,3.100,31.378,-0.023,-0.037,20.0
1771793733.043,0,1,,-445.555,34.277,458.045,31.375,88.956,268.910,1.0,14.400,40.2147284,-8.4564592,18,1,3.096,31.375,-0.021,-0.038,20.0
1771793733.093,0,1,,-447.119,34.073,459.622,31.375,89.021,268.910,1.0,14.450,40.2147266,-8.4564776,18,1,3.091,31.375,-0.017,-0.038,20.0
1771793733.143,0,1,,-448.682,33.869,461.199,31.375,89.086,268.910,1.0,14.500,40.2147248,-8.4564960,18,1,3.086,31.375,-0.011,-0.037,20.0
1771793733.193,0,1,,-450.246,33.665,462.776,31.376,89.151,268.910,1.0,14.550,40.2147229,-8.4565144,18,1,3.081,31.376,-0.003,-0.036,20.0
1771793733.243,0,1,,-451.810,33.461,464.353,31.376,89.216,268.910,1.0,14.600,40.2147211,-8.4565328,18,1,3.076,31.376,0.007,-0.035,20.0
1771793733.293,0,1,,-453.374,33.257,465.930,31.376,89.281,268.910,1.0,14.650,40.2147193,-8.4565513,18,1,3.071,31.376,0.018,-0.033,20.0
1771793733.343,0,1,,-454.938,33.053,467.507,31.376,89.346,268.910,1.0,14.700,40.2147174,-8.4565697,18,1,3.066,31.376,0.031,-0.031,20.0
1771793733.393,0,1,,-456.501,32.850,469.084,31.376,89.411,268.910,1.0,14.750,40.2147156,-8.4565881,18,1,3.061,31.376,0.044,-0.029,20.0
1771793733.443,0,1,,-458.065,32.646,470.661,31.376,89.476,268.910,1.0,14.800,40.2147138,-8.4566065,18,1,3.056,31.376,0.057,-0.026,20.0
1771793733.493,0,1,,-459.629,32.442,472.238,31.376,89.541,268.910,1.0,14.850,40.2147119,-8.4566249,18,1,3.051,31.376,0.071,-0.024,20.0
1771793733.543,0,1,,-461.193,32.238,473.815,31.377,89.606,268.910,1.0,14.900,40.2147101,-8.4566433,17,1,3.046,31.377,0.085,-0.022,20.0
1771793733.593,0,1,,-462.757,32.034,475.392,31.377,89.671,268.910,1.0,14.950,40.2147083,-8.4566618,17,1,3.041,31.377,0.099,-0.019,20.0
1771793733.643,0,1,,-464.320,31.830,476.969,31.377,89.736,268.910,1.0,15.000,40.2147064,-8.4566802,17,1,3.036,31.377,0.113,-0.017,20.0
1771793733.693,0,1,,-465.884,31.626,478.546,31.377,89.801,268.910,1.0,15.050,40.2147046,-8.4566986,17,1,3.031,31.377,0.126,-0.014,20.0
1771793733.743,0,1,,-467.448,31.423,480.123,31.377,89.866,268.910,1.0,15.100,40.2147028,-8.4567170,17,1,3.026,31.377,0.139,-0.012,20.0
1771793733.793,0,1,,-469.012,31.219,481.700,31.377,89.931,268.910,1.0,15.150,40.2147009,-8.4567354,17,1,3.021,31.377,0.151,-0.009,20.0
1771793733.843,0,1,,-470.576,31.015,483.277,31.378,89.996,268.910,1.0,15.200,40.2146991,-8.4567538,17,1,3.016,31.378,0.163,-0.007,20.0
1771793733.893,0,1,,-472.139,30.811,484.854,31.378,90.061,268.910,1.0,15.250,40.2146973,-8.4567723,17,1,3.011,31.378,0.174,-0.004,20.0
1771793733.943,0,1,,-473.703,30.607,486.431,31.378,90.126,268.910,1.0,15.300,40.2146954,-8.4567907,17,1,3.006,31.378,0.183,-0.001,20.0
1771793733.993,0,1,,-475.267,30.403,488.008,31.378,90.191,268.910,1.0,15.350,40.2146936,-8.4568091,17,1,3.001,31.378,0.192,0.002,20.0
1771793734.000,0,1,,-475.486,30.375,488.229,31.378,90.200,265.070,1.0,15.357,40.2146933,-8.4568117,17,1,3.000,31.382,0.193,0.002,20.0
1771793734.043,0,1,,-476.831,30.152,489.592,31.407,90.179,265.070,1.0,15.400,40.2146913,-8.4568275,17,1,3.000,31.407,0.199,0.005,20.0
1771793734.093,0,1,,-478.395,29.892,491.177,31.440,90.154,265.070,1.0,15.450,40.2146890,-8.4568459,17,1,3.000,31.440,0.205,0.008,20.0
1771793734.143,0,1,,-479.958,29.633,492.763,31.474,90.129,265.070,1.0,15.500,40.2146867,-8.4568643,17,1,3.000,31.474,0.210,0.011,20.0
1771793734.193,0,1,,-481.522,29.373,494.348,31.508,90.104,265.070,1.0,15.550,40.2146843,-8.4568828,17,1,3.000,31.508,0.214,0.014,20.0
1771793734.243,0,1,,-483.086,29.114,495.933,31.541,90.079,265.070,1.0,15.600,40.2146820,-8.4569012,17,1,3.000,31.541,0.218,0.017,20.0
1771793734.293,0,1,,-484.650,28.854,497.518,31.575,90.054,265.070,1.0,15.650,40.2146797,-8.4569196,17,1,3.000,31.575,0.220,0.020,20.0
1771793734.343,0,1,,-486.214,28.595,499.103,31.608,90.029,265.070,1.0,15.700,40.2146773,-8.4569380,17,1,3.000,31.608,0.223,0.024,20.0
1771793734.393,0,1,,-487.778,28.335,500.689,31.642,90.004,265.070,1.0,15.750,40.2146750,-8.4569564,17,1,3.000,31.642,0.224,0.027,20.0
1771793734.443,0,1,,-489.341,28.076,502.274,31.675,89.979,265.070,1.0,15.800,40.2146727,-8.4569748,17,1,3.000,31.675,0.226,0.030,20.0
1771793734.493,0,1,,-490.905,27.817,503.859,31.709,89.954,265.070,1.0,15.850,40.2146703,-8.4569933,17,1,3.000,31.709,0.228,0.034,20.0
