This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito"
Session type,Lap timing
Track name,"Novo circuito"
Driver name,
Export scope,Session start
Created,22/02/2026,20:10
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771791078.340,0,1,,-405.576,194.333,456.437,19.543,164.732,294.740,1.0,29.950,40.3995916,-8.1857708,16,1,3.000,19.543,0.010,0.042,20.0
1771791078.390,0,1,,-406.458,194.740,457.409,19.558,164.722,294.740,1.0,30.000,40.3995953,-8.1857813,16,1,3.000,19.558,0.010,0.041,20.0
1771791078.440,0,1,,-407.340,195.148,458.380,19.573,164.712,294.740,1.0,30.050,40.3995989,-8.1857917,16,1,3.000,19.573,0.010,0.041,20.0
1771791078.490,0,1,,-408.222,195.556,459.352,19.588,164.702,294.740,1.0,30.100,40.3996026,-8.1858021,16,1,3.000,19.588,0.010,0.040,20.0
1771791078.540,0,1,,-409.104,195.964,460.324,19.603,164.692,294.740,1.0,30.150,40.3996063,-8.1858125,16,1,3.000,19.603,0.010,0.039,20.0
1771791078.590,0,1,,-409.986,196.371,461.296,19.618,164.682,294.740,1.0,30.200,40.3996099,-8.1858229,16,1,3.000,19.618,0.010,0.038,20.0
1771791078.640,0,1,,-410.868,196.779,462.267,19.633,164.672,294.740,1.0,30.250,40.3996136,-8.1858333,16,1,3.000,19.633,0.010,0.037,20.0
1771791078.690,0,1,,-411.750,197.187,463.239,19.648,164.662,294.740,1.0,30.300,40.3996173,-8.1858438,16,1,3.000,19.648,0.010,0.036,20.0
1771791078.740,0,1,,-412.633,197.594,464.211,19.663,164.652,294.740,1.0,30.350,40.3996209,-8.1858542,16,1,3.000,19.663,0.010,0.035,20.0
1771791078.790,0,1,,-413.515,198.002,465.183,19.677,164.642,294.740,1.0,30.400,40.3996246,-8.1858646,16,1,3.000,19.677,0.010,0.034,20.0
1771791078.840,0,1,,-414.397,198.410,466.154,19.692,164.632,294.740,1.0,30.450,40.3996283,-8.1858750,16,1,3.000,19.692,0.011,0.033,20.0
1771791078.890,0,1,,-415.279,198.818,467.126,19.707,164.622,294.740,1.0,30.500,40.3996319,-8.1858854,16,1,3.000,19.707,0.011,0.032,20.0
1771791078.940,0,1,,-416.161,199.225,468.098,19.722,164.612,294.740,1.0,30.550,40.3996356,-8.1858958,16,1,3.000,19.722,0.011,0.031,20.0
1771791078.990,0,1,,-417.043,199.633,469.070,19.737,164.602,294.740,1.0,30.600,40.3996393,-8.1859063,16,1,3.000,19.737,0.012,0.031,20.0
1771791079.000,0,1,,-417.219,199.715,469.264,19.740,164.600,294.460,1.0,30.610,40.3996400,-8.1859083,16,1,3.000,19.739,0.012,0.030,20.0
1771791079.040,0,1,,-417.942,200.033,470.054,19.745,164.592,294.460,1.0,30.650,40.3996429,-8.1859169,16,1,3.000,19.745,0.012,0.030,20.0
1771791079.090,0,1,,-418.845,200.432,471.041,19.750,164.582,294.460,1.0,30.700,40.3996465,-8.1859275,16,1,3.000,19.750,0.013,0.029,20.0
1771791079.140,0,1,,-419.748,200.830,472.028,19.756,164.572,294.460,1.0,30.750,40.3996500,-8.1859382,16,1,3.000,19.756,0.014,0.028,20.0
1771791079.190,0,1,,-420.652,201.229,473.015,19.762,164.562,294.460,1.0,30.800,40.3996536,-8.1859489,16,1,3.000,19.762,0.015,0.027,20.0
1771791079.240,0,1,,-421.555,201.627,474.003,19.767,164.552,294.460,1.0,30.850,40.3996572,-8.1859595,16,1,3.000,19.767,0.016,0.026,20.0
1771791079.290,0,1,,-422.458,202.026,474.990,19.773,164.542,294.460,1.0,30.900,40.3996608,-8.1859702,16,1,3.000,19.773,0.017,0.025,20.0
1771791079.340,0,1,,-423.361,202.424,475.977,19.779,164.532,294.460,1.0,30.950,40.3996644,-8.1859809,16,1,3.000,19.779,0.018,0.024,20.0
1771791079.390,0,1,,-424.265,202.823,476.964,19.784,164.522,294.460,1.0,31.000,40.3996680,-8.1859915,16,1,3.000,19.784,0.019,0.023,20.0
1771791079.440,0,1,,-425.168,203.221,477.951,19.790,164.512,294.460,1.0,31.050,40.3996715,-8.1860022,16,1,3.000,19.790,0.020,0.022,20.0
1771791079.490,0,1,,-426.071,203.619,478.939,19.796,164.502,294.460,1.0,31.100,40.3996751,-8.1860129,16,1,3.000,19.796,0.021,0.021,20.0
1771791079.540,0,1,,-426.974,204.018,479.926,19.802,164.492,294.460,1.0,31.150,40.3996787,-8.1860235,17,1,3.000,19.802,0.023,0.020,20.0
1771791079.590,0,1,,-427.878,204.416,480.913,19.807,164.482,294.460,1.0,31.200,40.3996823,-8.1860342,17,1,3.000,19.807,0.024,0.019,20.0
1771791079.640,0,1,,-428.781,204.815,481.900,19.813,164.472,294.460,1.0,31.250,40.3996859,-8.1860449,17,1,3.000,19.813,0.025,0.019,20.0
1771791079.690,0,1,,-429.684,205.213,482.887,19.819,164.462,294.460,1.0,31.300,40.3996895,-8.1860555,17,1,3.000,19.819,0.026,0.018,20.0
1771791079.740,0,1,,-430.587,205.612,483.875,19.824,164.452,294.460,1.0,31.350,40.3996930,-8.1860662,17,1,3.000,19.824,0.026,0.017,20.0
1771791079.790,0,1,,-431.491,206.010,484.862,19.830,164.442,294.460,1.0,31.400,40.3996966,-8.1860769,17,1,3.000,19.830,0.027,0.017,20.0
1771791079.840,0,1,,-432.394,206.409,485.849,19.836,164.432,294.460,1.0,31.450,40.3997002,-8.1860875,17,1,3.000,19.836,0.027,0.017,20.0
1771791079.890,0,1,,-433.297,206.807,486.836,19.841,164.422,294.460,1.0,31.500,40.3997038,-8.1860982,17,1,3.000,19.841,0.027,0.017,20.0
1771791079.940,0,1,,-434.200,207.205,487.823,19.847,164.412,294.460,1.0,31.550,40.3997074,-8.1861089,17,1,3.000,19.847,0.026,0.018,20.0
1771791079.990,0,1,,-435.104,207.604,488.811,19.853,164.402,294.460,1.0,31.600,40.3997110,-8.1861195,17,1,3.000,19.853,0.025,0.019,20.0
1771791080.000,0,1,,-435.284,207.684,489.008,19.854,164.400,293.510,1.0,31.610,40.3997117,-8.1861217,17,1,3.000,19.859,0.025,0.019,20.0
1771791080.040,0,1,,-436.030,207.995,489.816,19.885,164.408,293.510,1.0,31.650,40.3997145,-8.1861305,17,1,3.000,19.885,0.024,0.020,20.0
1771791080.090,0,1,,-436.961,208.384,490.825,19.925,164.418,293.510,1.0,31.700,40.3997180,-8.1861415,17,1,3.000,19.925,0.021,0.022,20.0
1771791080.140,0,1,,-437.893,208.773,491.835,19.964,164.428,293.510,1.0,31.750,40.3997215,-8.1861525,17,1,3.000,19.964,0.019,0.024,20.0
1771791080.190,0,1,,-438.824,209.162,492.844,20.003,164.438,293.510,1.0,31.800,40.3997250,-8.1861635,17,1,3.000,20.003,0.016,0.026,20.0
1771791080.240,0,1,,-439.755,209.552,493.854,20.042,164.448,293.510,1.0,31.850,40.3997285,-8.1861745,17,1,3.000,20.042,0.013,0.029,20.0
1771791080.290,0,1,,-440.687,209.941,494.863,20.082,164.458,293.510,1.0,31.900,40.3997320,-8.1861855,17,1,3.000,20.082,0.010,0.032,20.0
1771791080.340,0,1,,-441.618,210.330,495.873,20.121,164.468,293.510,1.0,31.950,40.3997355,-8.1861965,17,1,3.000,20.121,0.006,0.035,20.0
1771791080.390,0,1,,-442.550,210.719,496.882,20.160,164.478,293.510,1.0,32.000,40.3997390,-8.1862075,17,1,3.000,20.160,0.002,0.038,20.0
1771791080.440,0,1,,-443.481,211.108,497.892,20.199,164.488,293.510,1.0,32.050,40.3997425,-8.1862185,17,1,3.000,20.199,-0.002,0.042,20.0
1771791080.490,0,1,,-444.413,211.498,498.902,20.239,164.498,293.510,1.0,32.100,40.3997460,-8.1862295,17,1,3.000,20.239,-0.006,0.045,20.0
1771791080.540,0,1,,-445.344,211.887,499.911,20.278,164.508,293.510,1.0,32.150,40.3997495,-8.1862405,18,1,3.000,20.278,-0.010,0.049,20.0
1771791080.590,0,1,,-446.276,212.276,500.921,20.317,164.518,293.510,1.0,32.200,40.3997530,-8.1862515,18,1,3.000,20.317,-0.014,0.052,20.0
1771791080.640,0,1,,-447.207,212.665,501.930,20.356,164.528,293.510,1.0,32.250,40.3997565,-8.1862625,18,1,3.000,20.356,-0.017,0.055,20.0
1771791080.690,0,1,,-448.139,213.054,502.940,20.396,164.538,293.510,1.0,32.300,40.3997600,-8.1862735,18,1,3.000,20.396,-0.021,0.058,20.0
1771791080.740,0,1,,-449.070,213.443,503.949,20.435,164.548,293.510,1.0,32.350,40.3997635,-8.1862845,18,1,3.000,20.435,-0.025,0.061,20.0
1771791080.790,0,1,,-450.002,213.833,504.959,20.474,164.558,293.510,1.0,32.400,40.3997670,-8.1862955,18,1,3.000,20.474,-0.028,0.064,20.0
1771791080.840,0,1,,-450.933,214.222,505.968,20.513,164.568,293.510,1.0,32.450,40.3997705,-8.1863065,18,1,3.000,20.513,-0.031,0.066,20.0
1771791080.890,0,1,,-451.865,214.611,506.978,20.553,164.578,293.510,1.0,32.500,40.3997740,-8.1863175,18,1,3.000,20.553,-0.033,0.068,20.0
1771791080.940,0,1,,-452.796,215.000,507.988,20.592,164.588,293.510,1.0,32.550,40.3997775,-8.1863285,18,1,3.000,20.592,-0.035,0.069,20.0
1771791080.990,0,1,,-453.728,215.389,508.997,20.631,164.598,293.510,1.0,32.600,40.3997810,-8.1863395,18,1,3.000,20.631,-0.037,0.070,20.0
1771791081.000,0,1,,-453.914,215.467,509.199,20.639,164.600,294.780,1.0,32.610,40.3997817,-8.1863417,18,1,3.000,20.635,-0.037,0.070,20.0
1771791081.040,0,1,,-454.676,215.793,510.028,20.653,164.616,294.780,1.0,32.650,40.3997846,-8.1863507,18,1,3.000,20.653,-0.038,0.071,20.0
1771791081.090,0,1,,-455.629,216.201,511.064,20.670,164.636,294.780,1.0,32.700,40.3997883,-8.1863619,18,1,3.000,20.670,-0.039,0.071,20.0
1771791081.140,0,1,,-456.581,216.609,512.100,20.688,164.656,294.780,1.0,32.750,40.3997919,-8.1863732,18,1,3.000,20.688,-0.039,0.070,20.0
1771791081.190,0,1,,-457.534,217.017,513.137,20.705,164.676,294.780,1.0,32.800,40.3997956,-8.1863844,18,1,3.000,20.705,-0.039,0.069,20.0
1771791081.240,0,1,,-458.487,217.424,514.173,20.722,164.696,294.780,1.0,32.850,40.3997993,-8.1863957,18,1,3.000,20.722,-0.038,0.068,20.0
1771791081.290,0,1,,-459.439,217.832,515.209,20.740,164.716,294.780,1.0,32.900,40.3998029,-8.1864069,18,1,3.000,20.740,-0.037,0.066,20.0
1771791081.340,0,1,,-460.392,218.240,516.245,20.757,164.736,294.780,1.0,32.950,40.3998066,-8.1864182,18,1,3.000,20.757,-0.036,0.064,20.0
1771791081.390,0,1,,-461.345,218.647,517.281,20.774,164.756,294.780,1.0,33.000,40.3998103,-8.1864294,18,1,3.000,20.774,-0.035,0.062,20.0
1771791081.440,0,1,,-462.297,219.055,518.318,20.792,164.776,294.780,1.0,33.050,40.3998139,-8.1864407,18,1,3.000,20.792,-0.033,0.060,20.0
1771791081.490,0,1,,-463.250,219.463,519.354,20.809,164.796,294.780,1.0,33.100,40.3998176,-8.1864519,18,1,3.000,20.809,-0.032,0.058,20.0
1771791081.540,0,1,,-464.202,219.871,520.390,20.826,164.816,294.780,1.0,33.150,40.3998213,-8.1864632,18,1,3.000,20.826,-0.031,0.056,20.0
1771791081.590,0,1,,-465.155,220.278,521.426,20.844,164.836,294.780,1.0,33.200,40.3998249,-8.1864744,18,1,3.000,20.844,-0.029,0.054,20.0
1771791081.640,0,1,,-466.108,220.686,522.462,20.861,164.856,294.780,1.0,33.250,40.3998286,-8.1864857,18,1,3.000,20.861,-0.028,0.051,20.0
1771791081.690,0,1,,-467.060,221.094,523.499,20.878,164.876,294.780,1.0,33.300,40.3998323,-8.1864969,18,1,3.000,20.878,-0.026,0.049,20.0
1771791081.740,0,1,,-468.013,221.501,524.535,20.896,164.896,294.780,1.0,33.350,40.3998359,-8.1865082,18,1,3.000,20.896,-0.025,0.047,20.0
1771791081.790,0,1,,-468.966,221.909,525.571,20.913,164.916,294.780,1.0,33.400,40.3998396,-8.1865194,18,1,3.000,20.913,-0.024,0.045,20.0
1771791081.840,0,1,,-469.918,222.317,526.607,20.930,164.936,294.780,1.0,33.450,40.3998433,-8.1865307,18,1,3.000,20.930,-0.023,0.042,20.0
1771791081.890,0,1,,-470.871,222.725,527.643,20.948,164.956,294.780,1.0,33.500,40.3998469,-8.1865419,18,1,3.000,20.948,-0.022,0.040,20.0
1771791081.940,0,1,,-471.824,223.132,528.680,20.965,164.976,294.780,1.0,33.550,40.3998506,-8.1865532,18,1,3.000,20.965,-0.021,0.038,20.0
1771791081.990,0,1,,-472.776,223.540,529.716,20.983,164.996,294.780,1.0,33.600,40.3998543,-8.1865644,18,1,3.000,20.983,-0.021,0.035,20.0
1771791082.000,0,1,,-472.967,223.622,529.923,20.986,165.000,295.230,1.0,33.610,40.3998550,-8.1865667,18,1,3.000,20.982,-0.021,0.035,20.0
1771791082.040,0,1,,-473.712,223.963,530.742,20.979,165.016,295.230,1.0,33.650,40.3998581,-8.1865755,18,1,3.000,20.979,-0.020,0.033,20.0
1771791082.090,0,1,,-474.643,224.389,531.767,20.969,165.036,295.230,1.0,33.700,40.3998619,-8.1865865,18,1,3.000,20.969,-0.020,0.030,20.0
1771791082.140,0,1,,-475.575,224.815,532.791,20.960,165.056,295.230,1.0,33.750,40.3998657,-8.1865975,18,1,3.000,20.960,-0.020,0.027,20.0
1771791082.190,0,1,,-476.506,225.241,533.816,20.951,165.076,295.230,1.0,33.800,40.3998696,-8.1866085,18,1,3.000,20.951,-0.020,0.025,20.0
1771791082.240,0,1,,-477.438,225.668,534.840,20.942,165.096,295.230,1.0,33.850,40.3998734,-8.1866195,18,1,3.000,20.942,-0.021,0.022,20.0
1771791082.290,0,1,,-478.369,226.094,535.864,20.932,165.116,295.230,1.0,33.900,40.3998772,-8.1866305,18,1,3.000,20.932,-0.021,0.020,20.0
1771791082.340,0,1,,-479.301,226.520,536.889,20.923,165.136,295.230,1.0,33.950,40.3998811,-8.1866415,18,1,3.000,20.923,-0.022,0.017,20.0
1771791082.390,0,1,,-480.232,226.946,537.913,20.914,165.156,295.230,1.0,34.000,40.3998849,-8.1866525,18,1,3.000,20.914,-0.022,0.014,20.0
1771791082.440,0,1,,-481.164,227.372,538.937,20.905,165.176,295.230,1.0,34.050,40.3998887,-8.1866635,18,1,3.000,20.905,-0.023,0.012,20.0
1771791082.490,0,1,,-482.095,227.799,539.962,20.895,165.196,295.230,1.0,34.100,40.3998926,-8.1866745,18,1,3.000,20.895,-0.024,0.009,20.0
1771791082.540,0,1,,-483.027,228.225,540.986,20.886,165.216,295.230,1.0,34.150,40.3998964,-8.1866855,18,1,3.000,20.886,-0.024,0.006,20.0
1771791082.590,0,1,,-483.958,228.651,542.010,20.877,165.236,295.230,1.0,34.200,40.3999002,-8.1866965,18,1,3.000,20.877,-0.025,0.003,20.0
1771791082.640,0,1,,-484.890,229.077,543.035,20.868,165.256,295.230,1.0,34.250,40.3999041,-8.1867075,18,1,3.000,20.868,-0.026,0.001,20.0
1771791082.690,0,1,,-485.821,229.504,544.059,20.858,165.276,295.230,1.0,34.300,40.3999079,-8.1867185,18,1,3.000,20.858,-0.026,-0.002,20.0
1771791082.740,0,1,,-486.753,229.930,545.083,20.849,165.296,295.230,1.0,34.350,40.3999117,-8.1867295,18,1,3.000,20.849,-0.026,-0.004,20.0
1771791082.790,0,1,,-487.684,230.356,546.108,20.840,165.316,295.230,1.0,34.400,40.3999156,-8.1867405,18,1,3.000,20.840,-0.026,-0.007,20.0
1771791082.840,0,1,,-488.616,230.782,547.132,20.831,165.336,295.230,1.0,34.450,40.3999194,-8.1867515,18,1,3.000,20.831,-0.025,-0.009,20.0
1771791082.890,0,1,,-489.547,231.209,548.156,20.821,165.356,295.230,1.0,34.500,40.3999232,-8.1867625,18,1,3.000,20.821,-0.024,-0.011,20.0
1771791082.940,0,1,,-490.479,231.635,549.181,20.812,165.376,295.230,1.0,34.550,40.3999271,-8.1867735,18,1,3.000,20.812,-0.022,-0.013,20.0
1771791082.990,0,1,,-491.410,232.061,550.205,20.803,165.396,295.230,1.0,34.600,40.3999309,-8.1867845,18,1,3.000,20.803,-0.020,-0.014,20.0
1771791083.000,0,1,,-491.596,232.146,550.410,20.801,165.400,296.070,1.0,34.610,40.3999317,-8.1867867,18,1,3.000,20.801,-0.019,-0.014,20.0
1771791083.040,0,1,,-492.364,232.443,551.233,20.793,165.412,296.070,1.0,34.650,40.3999343,-8.1867957,18,1,3.000,20.793,-0.017,-0.015,20.0
1771791083.090,0,1,,-493.324,232.814,552.262,20.783,165.427,296.070,1.0,34.700,40.3999377,-8.1868071,18,1,3.000,20.783,-0.013,-0.017,20.0
1771791083.140,0,1,,-494.283,233.184,553.291,20.773,165.442,296.070,1.0,34.750,40.3999410,-8.1868184,18,1,3.000,20.773,-0.009,-0.017,20.0
1771791083.190,0,1,,-495.243,233.555,554.319,20.763,165.457,296.070,1.0,34.800,40.3999443,-8.1868297,18,1,3.000,20.763,-0.005,-0.018,20.0
1771791083.240,0,1,,-496.203,233.926,555.348,20.753,165.472,296.070,1.0,34.850,40.3999477,-8.1868411,18,1,3.000,20.753,0.001,-0.018,20.0
1771791083.290,0,1,,-497.163,234.296,556.377,20.744,165.487,296.070,1.0,34.900,40.3999510,-8.1868524,18,1,3.000,20.744,0.006,-0.019,20.0
1771791083.340,0,1,,-498.122,234.667,557.406,20.734,165.502,296.070,1.0,34.950,40.3999543,-8.1868637,18,1,3.000,20.734,0.012,-0.019,20.0
1771791083.390,0,1,,-499.082,235.038,558.435,20.724,165.517,296.070,1.0,35.000,40.3999577,-8.1868751,18,1,3.000,20.724,0.018,-0.019,20.0
1771791083.440,0,1,,-500.042,235.408,559.463,20.714,165.532,296.070,1.0,35.050,40.3999610,-8.1868864,18,1,3.000,20.714,0.024,-0.019,20.0
1771791083.490,0,1,,-501.001,235.779,560.492,20.704,165.547,296.070,1.0,35.100,40.3999643,-8.1868977,18,1,3.000,20.704,0.030,-0.019,20.0
1771791083.540,0,1,,-501.961,236.149,561.521,20.694,165.562,296.070,1.0,35.150,40.3999677,-8.1869091,18,1,3.000,20.694,0.036,-0.020,20.0
1771791083.590,0,1,,-502.921,236.520,562.550,20.684,165.577,296.070,1.0,35.200,40.3999710,-8.1869204,18,1,3.000,20.684,0.042,-0.020,20.0
1771791083.640,0,1,,-503.880,236.891,563.579,20.674,165.592,296.070,1.0,35.250,40.3999743,-8.1869317,18,1,3.000,20.674,0.048,-0.019,20.0
1771791083.690,0,1,,-504.840,237.261,564.607,20.664,165.607,296.070,1.0,35.300,40.3999777,-8.1869431,18,1,3.000,20.664,0.053,-0.019,20.0
1771791083.740,0,1,,-505.800,237.632,565.636,20.654,165.622,296.070,1.0,35.350,40.3999810,-8.1869544,18,1,3.000,20.654,0.058,-0.019,20.0
1771791083.790,0,1,,-506.760,238.003,566.665,20.645,165.637,296.070,1.0,35.400,40.3999843,-8.1869657,18,1,3.000,20.645,0.062,-0.018,20.0
1771791083.840,0,1,,-507.719,238.373,567.694,20.635,165.652,296.070,1.0,35.450,40.3999877,-8.1869771,18,1,3.000,20.635,0.066,-0.018,20.0
1771791083.890,0,1,,-508.679,238.744,568.723,20.625,165.667,296.070,1.0,35.500,40.3999910,-8.1869884,18,1,3.000,20.625,0.068,-0.016,20.0
1771791083.940,0,1,,-509.639,239.115,569.751,20.615,165.682,296.070,1.0,35.550,40.3999943,-8.1869997,18,1,3.000,20.615,0.070,-0.015,20.0
1771791083.990,0,1,,-510.598,239.485,570.780,20.605,165.697,296.070,1.0,35.600,40.3999977,-8.1870111,18,1,3.000,20.605,0.070,-0.013,20.0
1771791084.000,0,1,,-510.790,239.559,570.986,20.603,165.700,293.530,1.0,35.610,40.3999983,-8.1870133,18,1,3.000,20.610,0.070,-0.012,20.0
1771791084.040,0,1,,-511.558,239.886,571.820,20.630,165.716,293.530,1.0,35.650,40.4000013,-8.1870224,18,1,3.000,20.630,0.069,-0.011,20.0
1771791084.090,0,1,,-512.518,240.293,572.863,20.664,165.736,293.530,1.0,35.700,40.4000049,-8.1870337,18,1,3.000,20.664,0.067,-0.008,20.0
1771791084.140,0,1,,-513.477,240.701,573.906,20.699,165.756,293.530,1.0,35.750,40.4000086,-8.1870451,18,1,3.000,20.699,0.063,-0.005,20.0
1771791084.190,0,1,,-514.437,241.109,574.948,20.733,165.776,293.530,1.0,35.800,40.4000123,-8.1870564,18,1,3.000,20.733,0.059,-0.001,20.0
1771791084.240,0,1,,-515.397,241.516,575.991,20.767,165.796,293.530,1.0,35.850,40.4000159,-8.1870677,18,1,3.000,20.767,0.054,0.003,20.0
1771791084.290,0,1,,-516.357,241.924,577.034,20.801,165.816,293.530,1.0,35.900,40.4000196,-8.1870791,18,1,3.000,20.801,0.048,0.007,20.0
1771791084.340,0,1,,-517.316,242.332,578.076,20.835,165.836,293.530,1.0,35.950,40.4000233,-8.1870904,18,1,3.000,20.835,0.041,0.011,20.0
1771791084.390,0,1,,-518.276,242.740,579.119,20.869,165.856,293.530,1.0,36.000,40.4000269,-8.1871017,18,1,3.000,20.869,0.034,0.015,20.0
1771791084.440,0,1,,-519.236,243.147,580.162,20.904,165.876,293.530,1.0,36.050,40.4000306,-8.1871131,18,1,3.000,20.904,0.027,0.019,20.0
1771791084.490,0,1,,-520.195,243.555,581.204,20.938,165.896,293.530,1.0,36.100,40.4000343,-8.1871244,18,1,3.000,20.938,0.020,0.024,20.0
1771791084.540,0,1,,-521.155,243.963,582.247,20.972,165.916,293.530,1.0,36.150,40.4000379,-8.1871357,18,1,3.000,20.972,0.013,0.028,20.0
1771791084.590,0,1,,-522.115,244.370,583.290,21.006,165.936,293.530,1.0,36.200,40.4000416,-8.1871471,18,1,3.000,21.006,0.005,0.033,20.0
1771791084.640,0,1,,-523.074,244.778,584.333,21.040,165.956,293.530,1.0,36.250,40.4000453,-8.1871584,18,1,3.000,21.040,-0.002,0.037,20.0
1771791084.690,0,1,,-524.034,245.186,585.375,21.074,165.976,293.530,1.0,36.300,40.4000489,-8.1871697,18,1,3.000,21.074,-0.008,0.041,20.0
1771791084.740,0,1,,-524.994,245.594,586.418,21.108,165.996,293.530,1.0,36.350,40.4000526,-8.1871811,18,1,3.000,21.108,-0.015,0.044,20.0
1771791084.790,0,1,,-525.954,246.001,587.461,21.143,166.016,293.530,1.0,36.400,40.4000563,-8.1871924,18,1,3.000,21.143,-0.020,0.047,20.0
1771791084.840,0,1,,-526.913,246.409,588.503,21.177,166.036,293.530,1.0,36.450,40.4000599,-8.1872037,18,1,3.000,21.177,-0.025,0.050,20.0
1771791084.890,0,1,,-527.873,246.817,589.546,21.211,166.056,293.530,1.0,36.500,40.4000636,-8.1872151,18,1,3.000,21.211,-0.029,0.052,20.0
1771791084.940,0,1,,-528.833,247.224,590.589,21.245,166.076,293.530,1.0,36.550,40.4000673,-8.1872264,18,1,3.000,21.245,-0.031,0.053,20.0
1771791084.990,0,1,,-529.792,247.632,591.631,21.279,166.096,293.530,1.0,36.600,40.4000709,-8.1872377,18,1,3.000,21.279,-0.033,0.054,20.0
1771791085.000,0,1,,-529.984,247.714,591.840,21.286,166.100,295.020,1.0,36.610,40.4000717,-8.1872400,18,1,3.000,21.278,-0.033,0.053,20.0
1771791085.040,0,1,,-530.752,248.018,592.666,21.274,166.116,295.020,1.0,36.650,40.4000744,-8.1872491,18,1,3.000,21.274,-0.033,0.053,20.0
1771791085.090,0,1,,-531.712,248.398,593.698,21.258,166.136,295.020,1.0,36.700,40.4000778,-8.1872604,18,1,3.000,21.258,-0.032,0.052,20.0
1771791085.140,0,1,,-532.671,248.778,594.730,21.242,166.156,295.020,1.0,36.750,40.4000812,-8.1872717,18,1,3.000,21.242,-0.030,0.049,20.0
1771791085.190,0,1,,-533.631,249.157,595.762,21.227,166.176,295.020,1.0,36.800,40.4000847,-8.1872831,18,1,3.000,21.227,-0.026,0.046,20.0
1771791085.240,0,1,,-534.591,249.537,596.795,21.211,166.196,295.020,1.0,36.850,40.4000881,-8.1872944,18,1,3.000,21.211,-0.022,0.043,20.0
1771791085.290,0,1,,-535.551,249.917,597.827,21.196,166.216,295.020,1.0,36.900,40.4000915,-8.1873057,18,1,3.000,21.196,-0.017,0.039,20.0
1771791085.340,0,1,,-536.510,250.297,598.859,21.180,166.236,295.020,1.0,36.950,40.4000949,-8.1873171,18,1,3.000,21.180,-0.012,0.034,20.0
1771791085.390,0,1,,-537.470,250.677,599.891,21.165,166.256,295.020,1.0,37.000,40.4000983,-8.1873284,18,1,3.000,21.165,-0.006,0.030,20.0
1771791085.440,0,1,,-538.430,251.057,600.923,21.149,166.276,295.020,1.0,37.050,40.4001017,-8.1873397,18,1,3.000,21.149,0.000,0.025,20.0
1771791085.490,0,1,,-539.389,251.437,601.956,21.134,166.296,295.020,1.0,37.100,40.4001052,-8.1873511,18,1,3.000,21.134,0.006,0.020,20.0
1771791085.540,0,1,,-540.349,251.817,602.988,21.118,166.316,295.020,1.0,37.150,40.4001086,-8.1873624,18,1,3.000,21.118,0.012,0.015,20.0
1771791085.590,0,1,,-541.309,252.197,604.020,21.103,166.336,295.020,1.0,37.200,40.4001120,-8.1873737,18,1,3.000,21.103,0.019,0.010,20.0
1771791085.640,0,1,,-542.268,252.577,605.052,21.087,166.356,295.020,1.0,37.250,40.4001154,-8.1873851,18,1,3.000,21.087,0.025,0.006,20.0
1771791085.690,0,1,,-543.228,252.957,606.084,21.071,166.376,295.020,1.0,37.300,40.4001188,-8.1873964,18,1,3.000,21.071,0.031,0.002,20.0
1771791085.740,0,1,,-544.188,253.337,607.117,21.056,166.396,295.020,1.0,37.350,40.4001222,-8.1874077,18,1,3.000,21.056,0.037,-0.002,20.0
1771791085.790,0,1,,-545.147,253.716,608.149,21.040,166.416,295.020,1.0,37.400,40.4001257,-8.1874191,18,1,3.000,21.040,0.042,-0.005,20.0
1771791085.840,0,1,,-546.107,254.096,609.181,21.025,166.436,295.020,1.0,37.450,40.4001291,-8.1874304,18,1,3.000,21.025,0.047,-0.007,20.0
1771791085.890,0,1,,-547.067,254.476,610.213,21.009,166.456,295.020,1.0,37.500,40.4001325,-8.1874417,18,1,3.000,21.009,0.051,-0.008,20.0
1771791085.940,0,1,,-548.027,254.856,611.245,20.994,166.476,295.020,1.0,37.550,40.4001359,-8.1874531,18,1,3.000,20.994,0.055,-0.008,20.0
1771791085.990,0,1,,-548.986,255.236,612.278,20.978,166.496,295.020,1.0,37.600,40.4001393,-8.1874644,18,1,3.000,20.978,0.059,-0.007,20.0
1771791086.000,0,1,,-549.178,255.312,612.484,20.975,166.500,293.110,1.0,37.610,40.4001400,-8.1874667,18,1,3.000,20.991,0.059,-0.006,20.0
